,id,product_uid,sw_in_title_ratio,sw_in_desc_ratio,sw_in_brand_name_ratio,sw_in_material_ratio,sn_in_title_ratio,sn_in_desc_ratio,relevance
71389,213796,200110,3.3,3.3,0.2,0.3,0.3,0.3,3.0
71390,213797,200111,5.3,4.3,1.0,0.3,0.3,0.3,3.0
71391,213799,200112,2.3,2.3,1.0,0.3,0.3,0.3,2.67
71392,213800,200113,3.3,3.3,0.5,0.3,0.3,0.3,1.67
71393,213801,200114,1.3,2.3,0.2,0.2,0.3,0.3,2.33
71394,213803,200116,2.3,1.3,1.0,0.2,0.3,0.3,2.67
71395,213805,200118,2.3,0.3,0.2,0.3,0.3,0.3,3.0
71396,213806,200119,2.3,2.3,0.2,0.3,0.3,0.3,1.0
71397,213807,200120,3.3,2.3,0.2,0.3,1.3,0.3,1.67
71398,213810,200121,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71399,213811,200122,2.3,3.3,0.2,0.3,0.3,0.3,2.67
71400,213813,200124,1.3,1.3,0.2,0.2,1.3,0.3,1.67
71401,213815,200126,1.3,2.3,0.2,0.2,0.3,0.3,1.67
71402,213817,200128,5.3,5.3,0.2,0.3,0.3,0.3,2.0
71403,213827,200138,2.3,2.3,0.2,0.2,0.3,0.3,1.0
71404,213830,200141,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71405,213834,200143,2.3,1.3,1.0,0.2,0.3,0.3,2.0
71406,213837,200146,2.3,3.3,0.2,0.2,0.3,0.3,1.67
71407,213839,200148,4.3,4.3,1.0,0.3,0.3,0.3,2.0
71408,213842,200150,3.3,3.3,0.2,1.0,0.3,0.3,1.67
71409,213844,200152,0.3,0.3,0.2,0.3,1.3,0.3,1.67
71410,213845,200153,2.3,2.3,1.0,0.2,0.3,0.3,2.67
71411,213850,200156,1.3,1.3,0.2,0.3,1.3,1.3,2.67
71412,213852,200158,3.3,3.3,1.0,0.2,0.3,0.3,2.67
71413,213855,200161,3.3,3.3,0.5,0.3,0.3,0.3,1.33
71414,213856,200162,2.3,2.3,0.2,0.3,0.3,0.3,1.33
71415,213857,200163,2.3,2.3,1.0,0.3,0.3,0.3,2.67
71416,213859,200165,1.3,1.3,0.2,0.3,1.3,1.3,1.67
71417,213864,200169,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71418,213868,200172,2.3,2.3,1.0,0.3,0.3,0.3,2.0
71419,213872,200176,2.3,1.3,0.2,0.3,2.3,0.3,2.33
71420,213874,200177,1.3,1.3,1.0,0.3,0.3,0.3,2.33
71421,213875,200178,1.3,1.3,0.2,0.3,0.3,0.3,1.67
71422,213880,200183,3.3,3.3,0.2,0.3,0.3,0.3,1.67
71423,213883,200186,1.3,1.3,0.2,0.2,0.3,0.3,2.0
71424,213884,200187,2.3,1.3,0.2,0.3,0.3,0.3,2.67
71425,213888,200191,2.3,2.3,0.2,0.3,0.3,0.3,1.0
71426,213889,200192,2.3,3.3,0.2,0.3,0.3,0.3,2.33
71427,213891,200193,0.3,0.3,0.2,0.2,1.3,1.3,1.67
71428,213895,200196,3.3,3.3,0.2,0.3,0.3,0.3,3.0
71429,213904,200202,2.3,1.3,1.0,0.3,0.3,0.3,2.67
71430,213907,200204,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71431,213910,200207,1.3,0.3,1.0,0.3,0.3,0.3,3.0
71432,213911,200208,0.3,0.3,0.2,0.3,0.3,0.3,2.0
71433,213912,200208,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71434,213922,200214,1.3,0.3,1.0,0.3,1.3,0.3,3.0
71435,213923,200215,1.3,2.3,0.2,0.3,0.3,0.3,1.67
71436,213924,200216,2.3,2.3,1.0,0.2,0.3,0.3,1.67
71437,213928,200219,1.3,0.3,0.2,0.3,0.3,0.3,1.0
71438,213935,200225,0.3,0.3,0.2,0.3,0.3,0.3,1.67
71439,213938,200228,3.3,3.3,0.2,0.2,0.3,0.3,3.0
71440,213939,200229,2.3,2.3,0.2,0.2,0.3,0.3,2.0
71441,213944,200234,4.3,4.3,1.0,0.2,0.3,0.3,2.33
71442,213946,200236,1.3,1.3,1.0,0.3,0.3,0.3,2.0
71443,213947,200237,2.3,2.3,0.2,0.2,0.3,0.3,2.33
71444,213952,200241,2.3,2.3,0.5,0.3,0.3,0.3,2.67
71445,213958,200246,3.3,3.3,0.2,0.2,0.3,0.3,2.33
71446,213959,200247,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71447,213963,200251,3.3,3.3,0.2,0.3,0.3,0.3,3.0
71448,213967,200254,1.3,1.3,0.2,0.3,0.3,0.3,2.0
71449,213968,200255,2.3,3.3,0.2,0.3,0.3,0.3,3.0
71450,213969,200256,1.3,1.3,0.2,0.3,1.3,1.3,1.67
71451,213972,200259,1.3,1.3,0.2,0.3,0.3,0.3,1.67
71452,213974,200261,2.3,2.3,1.0,0.3,0.3,0.3,2.0
71453,213976,200263,4.3,4.3,0.2,0.3,1.3,1.3,3.0
71454,213981,200266,2.3,2.3,0.2,0.2,0.3,0.3,1.67
71455,213982,200267,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71456,213983,200268,3.3,2.3,1.0,0.2,0.3,0.3,1.67
71457,213985,200270,4.3,3.3,0.2,0.2,0.3,0.3,2.33
71458,213991,200275,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71459,213995,200279,0.3,1.3,0.2,0.3,0.3,0.3,2.67
71460,213997,200280,1.3,1.3,0.2,0.2,0.3,0.3,1.33
71461,213999,200282,3.3,2.3,0.2,0.3,0.3,0.3,1.0
71462,214002,200285,0.3,0.3,0.2,1.0,0.3,0.3,1.33
71463,214004,200286,2.3,1.3,0.2,0.3,0.3,0.3,2.33
71464,214007,200289,1.3,2.3,0.2,0.3,0.3,0.3,2.67
71465,214012,200293,1.3,1.3,0.5,0.3,0.3,0.3,2.0
71466,214014,200295,1.3,1.3,0.2,0.2,0.3,0.3,1.0
71467,214016,200297,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71468,214017,200298,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71469,214026,200305,2.3,2.3,0.2,0.3,0.3,0.3,1.0
71470,214028,200307,1.3,1.3,1.0,0.3,0.3,0.3,1.0
71471,214034,200312,3.3,3.3,1.0,0.2,0.3,0.3,2.0
71472,214035,200313,1.3,1.3,0.2,0.3,1.3,1.3,1.67
71473,214038,200316,3.3,3.3,0.2,0.3,1.3,0.3,2.67
71474,214039,200317,1.3,1.3,0.2,0.3,0.3,0.3,2.0
71475,214040,200318,2.3,2.3,0.2,0.3,2.3,0.3,2.0
71476,214048,200324,1.3,1.3,0.2,0.2,0.3,0.3,2.33
71477,214054,200328,1.3,2.3,0.2,0.2,0.3,0.3,1.67
71478,214057,200331,0.3,2.3,0.2,0.2,0.3,0.3,2.33
71479,214060,200334,2.3,1.3,0.2,0.3,1.3,0.3,2.33
71480,214062,200336,4.3,4.3,1.0,0.3,0.3,0.3,3.0
71481,214063,200337,3.3,2.3,0.2,0.3,0.3,0.3,2.0
71482,214067,200341,3.3,0.3,0.2,1.0,0.3,0.3,2.33
71483,214069,200342,2.3,0.3,0.2,0.2,0.3,0.3,2.67
71484,214071,200344,1.3,1.3,0.2,0.2,1.3,1.3,3.0
71485,214078,200349,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71486,214079,200350,2.3,0.3,1.0,0.3,0.3,0.3,2.0
71487,214082,200353,0.3,0.3,0.2,0.2,1.3,0.3,2.0
71488,214085,200356,1.3,1.3,1.0,0.2,0.3,0.3,2.67
71489,214087,200358,0.3,0.3,0.2,0.2,1.3,1.3,2.0
71490,214088,200359,2.3,2.3,0.2,1.0,0.3,0.3,1.33
71491,214089,200360,2.3,4.3,1.0,0.2,0.3,0.3,2.33
71492,214098,200366,2.3,2.3,0.2,0.2,0.3,0.3,2.33
71493,214103,200367,2.3,2.3,0.2,0.3,1.3,1.3,2.67
71494,214105,200369,2.3,2.3,0.2,0.2,0.3,0.3,2.0
71495,214107,200370,1.3,1.3,1.0,0.3,0.3,0.3,2.33
71496,214108,200371,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71497,214110,200372,2.3,2.3,0.5,0.3,0.3,0.3,1.33
71498,214112,200373,1.3,3.3,0.5,0.3,0.3,0.3,2.67
71499,214113,200374,0.3,0.3,0.2,0.2,0.3,0.3,2.67
71500,214116,200376,1.3,1.3,1.0,0.3,0.3,0.3,2.0
71501,214124,200384,1.3,0.3,0.2,0.2,0.3,0.3,2.0
71502,214125,200385,3.3,1.3,0.2,0.3,1.3,0.3,2.0
71503,214126,200386,1.3,3.3,0.2,0.3,0.3,0.3,3.0
71504,214132,200391,2.3,1.3,0.2,0.3,0.3,0.3,3.0
71505,214133,200392,1.3,1.3,0.2,0.2,1.3,1.3,3.0
71506,214142,200400,1.3,1.3,0.2,0.2,1.3,0.3,2.0
71507,214146,200404,1.3,1.3,0.2,0.2,0.3,0.3,2.67
71508,214148,200406,0.3,0.3,0.2,0.3,1.3,0.3,2.0
71509,214149,200407,1.3,2.3,0.2,0.3,1.3,1.3,2.67
71510,214151,200409,0.3,0.3,0.2,0.2,0.3,0.3,3.0
71511,214152,200410,0.3,1.3,0.2,0.2,1.3,1.3,2.33
71512,214153,200411,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71513,214154,200412,1.3,1.3,0.2,0.3,1.3,0.3,1.67
71514,214156,200414,2.3,1.3,0.2,0.3,0.3,0.3,2.33
71515,214166,200422,0.3,1.3,0.2,0.3,0.3,0.3,3.0
71516,214167,200423,0.3,0.3,0.2,0.3,1.3,1.3,1.67
71517,214168,200424,2.3,0.3,0.5,0.3,0.3,0.3,2.0
71518,214170,200426,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71519,214171,200427,0.3,0.3,0.2,0.3,0.3,0.3,2.0
71520,214173,200429,1.3,3.3,0.2,0.2,0.3,0.3,1.67
71521,214176,200430,2.3,1.3,0.2,1.0,0.3,0.3,2.67
71522,214177,200431,2.3,1.3,0.2,0.2,0.3,0.3,3.0
71523,214178,200432,2.3,1.3,1.0,0.3,0.3,0.3,2.0
71524,214181,200435,2.3,2.3,1.0,0.3,0.3,0.3,2.67
71525,214185,200439,3.3,3.3,0.2,0.2,0.3,0.3,2.33
71526,214187,200441,2.3,2.3,0.2,0.3,0.3,0.3,1.33
71527,214191,200444,0.3,1.3,0.2,0.3,0.3,0.3,2.0
71528,214194,200447,1.3,2.3,0.2,0.3,1.3,1.3,2.67
71529,214203,200454,2.3,3.3,0.2,0.3,0.3,0.3,2.33
71530,214204,200455,2.3,0.3,0.5,0.3,0.3,0.3,1.67
71531,214209,200460,1.3,1.3,0.2,1.0,0.3,0.3,2.0
71532,214214,200465,2.3,1.3,0.2,0.2,0.3,0.3,2.33
71533,214218,200469,1.3,1.3,0.2,0.2,0.3,0.3,2.33
71534,214224,200474,5.3,4.3,1.0,0.3,0.3,0.3,2.67
71535,214225,200475,0.3,1.3,0.2,0.3,2.3,2.3,2.33
71536,214227,200477,2.3,2.3,0.2,0.2,0.3,0.3,2.33
71537,214233,200483,1.3,1.3,0.2,0.2,0.3,0.3,2.0
71538,214239,200489,1.3,1.3,0.2,0.3,1.3,1.3,2.33
71539,214241,200490,1.3,1.3,0.2,0.3,0.3,0.3,3.0
71540,214243,200491,3.3,0.3,1.0,0.3,3.3,1.3,1.33
71541,214249,200495,2.3,0.3,1.0,0.3,1.3,0.3,3.0
71542,214253,200499,0.3,0.3,0.2,0.3,0.3,0.3,2.33
71543,214254,200500,1.3,1.3,0.2,0.3,0.3,0.3,1.33
71544,214255,200501,0.3,0.3,0.2,0.2,1.3,0.3,2.0
71545,214256,200502,0.3,1.3,0.2,0.2,0.3,0.3,2.0
71546,214258,200504,1.3,1.3,0.2,0.3,0.3,0.3,3.0
71547,214259,200505,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71548,214260,200506,2.3,1.3,1.0,0.3,0.3,0.3,2.0
71549,214261,200507,0.3,0.3,0.2,0.3,0.3,0.3,2.33
71550,214265,200511,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71551,214267,200513,1.3,1.3,0.5,0.3,0.3,0.3,2.0
71552,214270,200516,2.3,1.3,0.2,0.3,0.3,0.3,2.33
71553,214273,200518,2.3,1.3,0.2,0.2,0.3,0.3,2.67
71554,214274,200519,0.3,1.3,0.2,0.3,0.3,0.3,2.0
71555,214277,200520,2.3,2.3,0.2,0.3,0.3,0.3,3.0
71556,214280,200523,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71557,214282,200525,1.3,1.3,0.2,0.2,0.3,0.3,2.67
71558,214286,200528,1.3,0.3,1.0,0.3,0.3,0.3,1.0
71559,214291,200532,3.3,2.3,1.0,0.3,0.3,0.3,2.0
71560,214292,200533,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71561,214293,200534,2.3,2.3,1.0,1.0,0.3,0.3,2.67
71562,214296,200537,3.3,3.3,0.2,0.3,0.3,0.3,2.33
71563,214297,200538,1.3,1.3,1.0,0.3,0.3,0.3,1.33
71564,214304,200540,0.3,2.3,0.2,1.0,0.3,0.3,1.33
71565,214310,200546,2.3,1.3,0.2,0.2,0.3,0.3,1.0
71566,214318,200553,2.3,1.3,0.2,0.2,0.3,0.3,1.33
71567,214320,200554,1.3,1.3,0.2,0.2,0.3,0.3,2.0
71568,214322,200556,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71569,214323,200557,2.3,1.3,0.2,0.3,0.3,0.3,3.0
71570,214329,200560,2.3,2.3,0.2,0.2,1.3,1.3,2.67
71571,214332,200563,2.3,2.3,0.2,0.3,0.3,0.3,3.0
71572,214333,200564,2.3,1.3,0.2,0.2,1.3,0.3,2.67
71573,214337,200567,2.3,2.3,1.0,0.3,0.3,0.3,2.0
71574,214343,200572,1.3,0.3,0.2,0.3,0.3,0.3,1.67
71575,214344,200573,1.3,1.3,0.2,0.3,1.3,1.3,2.0
71576,214347,200576,2.3,1.3,0.2,0.3,0.3,0.3,1.0
71577,214350,200579,3.3,6.3,0.2,0.3,0.3,0.3,2.67
71578,214351,200580,2.3,2.3,1.0,0.2,0.3,0.3,3.0
71579,214352,200581,2.3,2.3,0.2,0.2,0.3,0.3,2.33
71580,214354,200583,0.3,0.3,0.2,0.3,2.3,1.3,2.33
71581,214356,200584,4.3,4.3,0.2,0.3,1.3,1.3,2.33
71582,214357,200585,2.3,2.3,0.2,0.3,1.3,0.3,2.67
71583,214362,200588,2.3,1.3,1.0,0.3,0.3,0.3,1.67
71584,214367,200592,0.3,0.3,0.2,0.3,0.3,0.3,1.0
71585,214368,200593,1.3,0.3,0.2,0.3,0.3,0.3,2.0
71586,214370,200594,2.3,1.3,0.2,0.3,0.3,0.3,3.0
71587,214371,200595,1.3,1.3,1.0,0.3,0.3,0.3,1.67
71588,214378,200601,2.3,2.3,1.0,0.3,0.3,0.3,2.0
71589,214380,200603,3.3,4.3,0.2,0.3,0.3,0.3,2.0
71590,214383,200605,2.3,2.3,1.0,0.2,0.3,0.3,3.0
71591,214385,200606,2.3,2.3,1.0,0.2,0.3,0.3,2.67
71592,214388,200609,0.3,0.3,0.2,0.3,0.3,0.3,2.33
71593,214397,200617,2.3,2.3,1.0,0.2,0.3,0.3,2.33
71594,214398,200618,3.3,2.3,0.2,0.3,0.3,0.3,3.0
71595,214404,200623,2.3,1.3,0.2,0.2,0.3,0.3,2.0
71596,214406,200624,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71597,214412,200628,2.3,2.3,1.0,0.3,1.3,1.3,2.33
71598,214419,200635,0.3,0.3,0.2,0.2,0.3,0.3,2.33
71599,214420,200636,1.3,1.3,0.2,0.2,0.3,0.3,3.0
71600,214423,200638,3.3,0.3,1.0,0.2,0.3,0.3,2.67
71601,214428,200641,2.3,1.3,1.0,0.2,0.3,0.3,2.0
71602,214432,200645,1.3,1.3,0.2,0.2,0.3,0.3,2.33
71603,214435,200646,1.3,0.3,0.2,0.2,0.3,0.3,2.0
71604,214437,200648,3.3,3.3,1.0,0.3,1.3,1.3,3.0
71605,214440,200651,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71606,214445,200655,2.3,2.3,1.0,0.2,0.3,0.3,2.0
71607,214447,200656,2.3,2.3,0.2,0.3,0.3,0.3,1.0
71608,214448,200657,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71609,214449,200658,0.3,0.3,0.2,0.3,0.3,0.3,1.67
71610,214453,200662,2.3,2.3,0.5,0.3,1.3,0.3,3.0
71611,214454,200663,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71612,214457,200666,2.3,0.3,0.2,0.2,0.3,0.3,2.0
71613,214458,200667,3.3,4.3,1.0,0.3,0.3,0.3,1.33
71614,214459,200668,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71615,214464,200672,1.3,1.3,0.2,0.2,2.3,2.3,2.67
71616,214471,200676,1.3,1.3,0.2,0.3,1.3,1.3,3.0
71617,214472,200677,2.3,2.3,1.0,0.3,0.3,0.3,3.0
71618,214475,200679,2.3,2.3,0.2,0.2,2.3,0.3,2.0
71619,214478,200680,3.3,2.3,0.2,0.3,1.3,1.3,3.0
71620,214480,200681,3.3,3.3,0.2,0.2,1.3,1.3,3.0
71621,214483,200684,2.3,2.3,0.2,1.0,1.3,1.3,1.67
71622,214484,200685,1.3,1.3,1.0,0.3,0.3,0.3,1.67
71623,214487,200687,2.3,2.3,1.0,0.2,1.3,0.3,2.33
71624,214488,200688,3.3,3.3,0.2,0.2,1.3,1.3,3.0
71625,214489,200689,2.3,2.3,0.2,0.2,0.3,0.3,2.67
71626,214492,200691,0.3,0.3,0.2,0.3,0.3,0.3,3.0
71627,214496,200695,1.3,1.3,0.2,0.3,1.3,1.3,1.67
71628,214497,200696,2.3,1.3,1.0,0.3,0.3,0.3,2.0
71629,214498,200697,1.3,1.3,0.2,0.3,0.3,0.3,1.0
71630,214499,200698,1.3,1.3,0.2,0.3,0.3,0.3,2.0
71631,214502,200700,2.3,1.3,1.0,0.3,0.3,0.3,2.33
71632,214510,200707,1.3,1.3,0.2,0.3,1.3,1.3,2.33
71633,214511,200708,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71634,214515,200712,3.3,3.3,0.2,0.3,1.3,1.3,2.33
71635,214519,200715,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71636,214522,200717,4.3,4.3,0.2,0.3,0.3,0.3,3.0
71637,214523,200718,1.3,1.3,0.2,0.2,0.3,0.3,2.0
71638,214524,200719,1.3,1.3,0.2,0.3,0.3,0.3,2.0
71639,214525,200720,2.3,2.3,1.0,0.2,0.3,0.3,2.67
71640,214526,200721,1.3,1.3,1.0,0.2,1.3,1.3,2.0
71641,214527,200722,2.3,1.3,0.2,0.3,0.3,0.3,1.67
71642,214529,200723,3.3,2.3,0.2,0.3,0.3,0.3,2.0
71643,214533,200726,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71644,214534,200727,6.3,5.3,1.0,0.3,1.3,1.3,2.67
71645,214535,200728,3.3,3.3,0.2,0.3,0.3,0.3,2.67
71646,214538,200730,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71647,214541,200731,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71648,214543,200733,1.3,1.3,0.2,0.3,0.3,0.3,3.0
71649,214544,200734,1.3,1.3,0.2,0.3,0.3,0.3,1.67
71650,214545,200735,2.3,0.3,1.0,0.3,0.3,0.3,2.33
71651,214546,200736,1.3,1.3,1.0,0.3,1.3,1.3,1.33
71652,214547,200737,2.3,1.3,0.2,0.2,0.3,0.3,2.67
71653,214548,200738,3.3,2.3,1.0,0.3,1.3,0.3,3.0
71654,214549,200738,5.3,4.3,1.0,0.3,0.3,0.3,2.67
71655,214552,200741,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71656,214553,200742,1.3,0.3,0.2,0.3,0.3,0.3,2.33
71657,214558,200747,0.3,0.3,0.2,0.3,0.3,0.3,1.33
71658,214560,200749,2.3,0.3,0.2,0.3,0.3,0.3,2.33
71659,214562,200750,1.3,1.3,0.2,0.3,0.3,0.3,2.33
71660,214566,200754,4.3,4.3,1.0,0.3,0.3,0.3,2.33
71661,214569,200757,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71662,214571,200759,1.3,1.3,0.2,0.3,0.3,0.3,2.67
71663,214572,200760,1.3,2.3,1.0,0.3,0.3,0.3,1.33
71664,214575,200762,2.3,2.3,0.2,0.3,1.3,1.3,3.0
71665,214576,200763,5.3,3.3,1.0,0.3,0.3,0.3,2.0
71666,214580,200766,2.3,1.3,0.2,0.2,1.3,0.3,3.0
71667,214582,200768,1.3,1.3,0.5,0.3,1.3,1.3,2.33
71668,214585,200771,2.3,2.3,0.5,0.3,0.3,0.3,2.33
71669,214586,200772,2.3,1.3,0.2,0.3,1.3,1.3,1.67
71670,214589,200775,2.3,2.3,0.2,0.2,0.3,0.3,1.67
71671,214595,200780,3.3,3.3,1.0,0.3,0.3,0.3,2.33
71672,214600,200784,2.3,0.3,0.2,0.3,0.3,0.3,1.67
71673,214605,200787,2.3,1.3,0.2,0.3,1.3,1.3,2.33
71674,214609,200791,1.3,1.3,1.0,0.3,3.3,3.3,2.33
71675,214610,200792,0.3,0.3,0.2,0.3,0.3,0.3,2.33
71676,214616,200798,2.3,2.3,0.2,1.0,2.3,2.3,3.0
71677,214618,200800,1.3,1.3,1.0,0.3,0.3,0.3,2.67
71678,214619,200801,2.3,2.3,1.0,0.2,0.3,0.3,2.67
71679,214622,200804,2.3,2.3,0.2,0.2,0.3,0.3,2.67
71680,214623,200805,2.3,0.3,0.2,0.3,0.3,0.3,2.67
71681,214624,200806,6.3,1.3,1.0,0.3,0.3,0.3,2.0
71682,214625,200807,4.3,4.3,1.0,0.2,0.3,0.3,2.33
71683,214627,200808,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71684,214635,200816,2.3,2.3,0.2,0.2,0.3,0.3,2.0
71685,214636,200817,2.3,2.3,1.0,0.3,0.3,0.3,1.67
71686,214639,200820,2.3,0.3,1.0,0.2,0.3,0.3,2.67
71687,214640,200821,0.3,1.3,0.2,0.3,0.3,0.3,2.67
71688,214641,200822,2.3,1.3,1.0,0.2,1.3,0.3,2.33
71689,214643,200824,0.3,0.3,0.2,0.3,0.3,0.3,2.0
71690,214644,200825,1.3,0.3,0.2,0.3,0.3,0.3,1.33
71691,214645,200826,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71692,214646,200827,0.3,0.3,0.2,0.3,0.3,0.3,2.67
71693,214647,200828,3.3,3.3,1.0,1.0,0.3,0.3,2.67
71694,214652,200831,1.3,1.3,1.0,0.3,0.3,0.3,2.67
71695,214657,200835,1.3,0.3,0.2,0.2,0.3,0.3,3.0
71696,214660,200838,0.3,1.3,0.2,0.3,0.3,0.3,2.33
71697,214664,200840,4.3,3.3,0.2,0.3,0.3,0.3,2.0
71698,214667,200843,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71699,214669,200845,3.3,3.3,0.2,0.3,0.3,0.3,2.33
71700,214670,200846,3.3,3.3,0.2,0.2,0.3,0.3,2.67
71701,214672,200848,1.3,0.3,0.2,0.3,0.3,0.3,1.67
71702,214674,200850,1.3,1.3,0.2,0.2,0.3,0.3,2.0
71703,214675,200851,3.3,3.3,0.2,0.3,0.3,0.3,1.67
71704,214678,200854,3.3,0.3,0.5,0.3,0.3,0.3,2.33
71705,214679,200855,1.3,1.3,0.2,0.3,0.3,0.3,3.0
71706,214686,200860,2.3,2.3,0.2,0.2,0.3,0.3,1.0
71707,214691,200864,0.3,0.3,0.2,0.3,0.3,0.3,2.67
71708,214692,200865,2.3,2.3,0.2,0.3,1.3,0.3,2.33
71709,214693,200866,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71710,214698,200871,0.3,0.3,0.2,0.3,0.3,0.3,2.0
71711,214723,200892,1.3,1.3,0.2,0.3,0.3,0.3,2.0
71712,214726,200895,2.3,0.3,0.2,0.3,0.3,0.3,2.67
71713,214731,200898,1.3,1.3,0.5,0.3,0.3,0.3,3.0
71714,214733,200900,3.3,3.3,0.2,0.2,0.3,0.3,2.67
71715,214734,200901,2.3,2.3,0.2,0.2,0.3,0.3,2.67
71716,214735,200902,2.3,2.3,0.5,0.3,0.3,0.3,2.33
71717,214736,200903,3.3,3.3,0.2,0.3,0.3,0.3,2.67
71718,214740,200907,1.3,1.3,0.2,0.3,1.3,0.3,2.33
71719,214749,200914,3.3,3.3,0.2,0.2,0.3,0.3,1.67
71720,214751,200915,0.3,0.3,0.2,0.2,0.3,0.3,2.0
71721,214752,200916,2.3,1.3,1.0,0.3,0.3,0.3,2.33
71722,214755,200919,4.3,5.3,1.0,0.3,0.3,0.3,2.33
71723,214756,200920,2.3,0.3,1.0,0.2,0.3,0.3,2.33
71724,214758,200922,4.3,4.3,1.0,0.3,0.3,0.3,2.67
71725,214761,200925,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71726,214762,200926,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71727,214771,200934,2.3,2.3,0.2,0.3,0.3,0.3,3.0
71728,214776,200938,2.3,1.3,0.2,1.0,0.3,0.3,1.33
71729,214781,200942,4.3,4.3,1.0,0.2,0.3,1.3,2.0
71730,214783,200944,1.3,2.3,0.2,1.0,1.3,0.3,2.33
71731,214787,200947,1.3,0.3,0.2,0.2,1.3,1.3,2.67
71732,214789,200949,2.3,3.3,0.2,0.3,0.3,0.3,2.0
71733,214792,200951,2.3,4.3,0.2,0.3,0.3,0.3,2.67
71734,214793,200952,2.3,2.3,0.2,0.3,0.3,0.3,2.33
71735,214795,200954,2.3,1.3,0.2,0.2,1.3,1.3,2.67
71736,214800,200958,4.3,3.3,1.0,0.3,0.3,0.3,2.67
71737,214802,200960,1.3,1.3,0.5,0.3,0.3,0.3,1.67
71738,214803,200961,2.3,1.3,1.0,0.2,0.3,0.3,2.0
71739,214804,200962,2.3,1.3,0.2,1.0,0.3,0.3,2.0
71740,214809,200965,2.3,2.3,0.5,0.3,0.3,0.3,2.33
71741,214812,200967,3.3,2.3,1.0,0.2,0.3,0.3,2.0
71742,214813,200968,3.3,3.3,0.2,0.2,0.3,0.3,2.0
71743,214816,200970,2.3,2.3,1.0,0.2,0.3,0.3,3.0
71744,214817,200971,1.3,0.3,0.2,0.3,0.3,0.3,3.0
71745,214823,200976,1.3,1.3,1.0,0.3,0.3,0.3,1.67
71746,214824,200977,2.3,0.3,0.2,0.3,1.3,0.3,1.67
71747,214825,200978,2.3,1.3,0.2,0.3,1.3,0.3,2.0
71748,214828,200979,2.3,2.3,1.0,0.3,0.3,0.3,2.67
71749,214829,200980,1.3,1.3,1.0,0.2,0.3,0.3,2.33
71750,214830,200981,2.3,3.3,1.0,0.3,0.3,0.3,1.0
71751,214834,200984,4.3,4.3,0.2,0.3,0.3,0.3,3.0
71752,214836,200986,0.3,0.3,0.2,0.3,0.3,0.3,2.0
71753,214840,200989,2.3,2.3,0.2,0.3,0.3,0.3,2.0
71754,214844,200991,1.3,1.3,0.2,0.2,0.3,0.3,2.33
71755,214846,200993,1.3,1.3,0.2,0.2,0.3,0.3,2.33
71756,214850,200997,2.3,1.3,0.2,0.3,2.3,0.3,2.33
71757,214853,200999,2.3,2.3,0.2,0.2,0.3,0.3,1.33
71758,214855,201001,0.3,0.3,0.2,0.3,1.3,0.3,1.67
71759,214859,201003,0.3,0.3,0.2,0.3,1.3,1.3,2.67
71760,214860,201004,2.3,2.3,0.2,0.3,0.3,0.3,1.67
71761,214862,201004,3.3,3.3,1.0,0.3,0.3,0.3,2.67
71762,214863,201005,2.3,0.3,1.0,0.2,0.3,0.3,2.67
71763,214864,201006,2.3,2.3,0.2,0.3,0.3,0.3,2.67
71764,214865,201007,2.3,2.3,1.0,0.3,0.3,0.3,1.67
